Epoch,Training Loss,Validation Loss,Alpha
1,1.9983906978784605,4.112922556455746,0.2
2,0.8140896856784821,0.5537941199402476,0.2
3,0.5221772334603376,0.36963620293279026,0.2
4,0.41037617616875227,0.2771746353354565,0.2
5,0.35044936541208,0.2396498842814634,0.2
6,0.26306302488543265,0.323603482579076,0.2
7,0.2536424780654353,0.13435331390260957,0.2
8,0.2229416847922081,0.21132126876781154,0.2
9,0.20846914851734805,0.12086951133990011,0.2
10,0.18171006174281587,0.09499202682961558,0.2
11,0.18467386485359003,0.10113377637814644,0.2
12,0.14237333780457806,0.19703347346810407,0.2
13,0.13611982005626655,0.0696040425427951,0.2
14,0.1350218695393482,0.26946638335668766,0.2
15,0.13178732414881503,0.2856959584840508,0.2
16,0.12356297631509776,0.10500935679301619,0.2
17,0.11513793305169011,0.10193059040709984,0.2
18,0.1008347820274012,0.06819472103271373,0.2
19,0.09891877797064047,0.07965469093300229,0.2
20,0.08481212530696634,0.07470634167277536,0.2
21,0.08994916595605223,0.060821394855698006,0.2
22,0.08134268523345506,0.12405547171148883,0.2
23,0.0875242390886469,0.11819962448559615,0.2
24,0.08149907543475544,0.06582347571871482,0.2
25,0.0777254409817329,0.06212844870670504,0.2
26,0.0809186938695263,0.09185919372884686,0.2
27,0.05932191777541194,0.048622945111602284,0.2
28,0.07193462940279481,0.0663384604113458,0.2
29,0.06364664527869156,0.07216801346972758,0.2
30,0.06488109973887371,0.08063177124754158,0.2
31,0.06641595299886323,0.05391878164501936,0.2
32,0.06254198018104098,0.13288447293019745,0.2
33,0.05870220768806893,0.05788612700998783,0.2
34,0.04484899734460944,0.053910695856740305,0.2
35,0.04431142279401768,0.06794564988035005,0.2
36,0.037872860408767105,0.08743686138024163,0.2
37,0.05615660087692789,0.07909240649910211,0.2
38,0.05718266206446949,0.04558248771604984,0.2
39,0.035517543421375974,0.06074466453811024,0.2
40,0.032083548143571027,0.04687307782452228,0.2
41,0.03317061928182104,0.06697520443839346,0.2
42,0.040040387574659095,0.04260141028618903,0.2
43,0.03926929257441918,0.04665152796606403,0.2
44,0.04936320946773861,0.038246226428905065,0.2
45,0.03774488588610967,0.052547648829018134,0.2
46,0.05240643234235819,0.03844586088441226,0.2
47,0.03494814254051118,0.05219306096997718,0.2
48,0.03208905491750514,0.040459268260341096,0.2
49,0.02761190732126124,0.09615631246733544,0.2
50,0.022942161810216168,0.0498877794956274,0.2
51,0.03641754135105023,0.053698161214747096,0.2
52,0.029344294701031476,0.05250228064873819,0.2
53,0.029079259462995714,0.0733480231086507,0.2
54,0.02941710811777062,0.03296779238897766,0.2
55,0.02952232697713297,0.06327072382910681,0.2
56,0.030120051654900403,0.06273791882308298,0.2
57,0.027168962716322586,0.04486060029529083,0.2
58,0.03300830590522436,0.0701855280247062,0.2
59,0.02995230335130378,0.038164425429347955,0.2
60,0.031316077892484445,0.07076616831567832,0.2
61,0.02639189844065736,0.04745106778483565,0.2
62,0.017767566793698408,0.049903576730029334,0.2
63,0.021413664270306092,0.06845168629147655,0.2
64,0.02515978175459083,0.08610435658199496,0.2
65,0.023687219753222497,0.04051128069896909,0.2
66,0.011669883748271426,0.03746963176405442,0.2
67,0.007636549262053111,0.036743521609582254,0.2
68,0.006973210765525352,0.038921145454840496,0.2
69,0.006925451313754608,0.036805488207288406,0.2
70,0.007432303600132379,0.03746704589964497,0.2
71,0.005567936841865492,0.03623870129486022,0.2
72,0.005728199220970435,0.03628700859005411,0.2
73,0.00414659323033384,0.035041638049361334,0.2
74,0.0043708744901841574,0.037297572928586896,0.2
