Epoch,Training Loss,Validation Loss,Alpha
1,1.8780757665634156,0.7836364542329034,1.0
2,0.6468583350264749,0.7607766252617504,1.0
3,0.42006558522928594,0.40746344057626505,1.0
4,0.35611567289330237,0.25257277433262315,1.0
5,0.28929466781921165,0.1702952826958756,1.0
6,0.24818830422537272,0.19787081266904985,1.0
7,0.2179968982675048,0.1356804278310995,1.0
8,0.18325104816535184,0.10373644957882028,1.0
9,0.19747620042153569,0.12279783331377561,1.0
10,0.1775780843787415,0.09625403497714637,1.0
11,0.15414145581944044,0.12266542189862839,1.0
12,0.13072991111250812,0.11651238537458486,1.0
13,0.13534126154385334,0.06685718590566932,1.0
14,0.11343307213771135,0.061667577419863194,1.0
15,0.1323671891895491,0.08495955460726522,1.0
16,0.11734354488205077,0.06593018126414092,1.0
17,0.11295302702590476,0.05847429275880893,1.0
18,0.07935290477390206,0.05620293195933364,1.0
19,0.08610455005234757,0.06516436060435724,1.0
20,0.09042832328461457,0.06398505715295932,1.0
21,0.07499134861322683,0.04957635072872129,1.0
22,0.07800219506350194,0.2263135150897988,1.0
23,0.09258391750153414,0.04278366095765472,1.0
24,0.06459480796637404,0.0375088177193606,1.0
25,0.06093873954594655,0.05081182309388465,1.0
26,0.07359239178666369,0.06291466281630186,1.0
27,0.051013608328283354,0.053762697467450486,1.0
28,0.05555529641474835,0.07529103307961757,1.0
29,0.06650479334666459,0.06905674782857775,1.0
30,0.05414149669529653,0.055545060112490316,1.0
31,0.052107936076191796,0.1225007021128265,1.0
32,0.05634243546519428,0.0688047303486518,1.0
33,0.04979450809146646,0.03068725052414879,1.0
34,0.045881983194077866,0.123468198278529,1.0
35,0.045566466859498514,0.03881653064407062,1.0
36,0.03656674524265623,0.07103754688246544,1.0
37,0.042665908942107374,0.04583132051142626,1.0
38,0.03203418979118037,0.05526785190585394,1.0
39,0.04606854799203575,0.07959687894719197,1.0
40,0.04759789508128495,0.03762093303998564,1.0
41,0.032769320503981826,0.05117449791490122,1.0
42,0.03212885610883796,0.03882642622758244,1.0
43,0.04072895984376543,0.03671771950923654,1.0
44,0.03877095077511703,0.0420847230876842,1.0
45,0.013520256604804376,0.028996662435671422,1.0
46,0.010503004677999807,0.027265369891600045,1.0
47,0.011060491114649055,0.02875714348040272,1.0
48,0.008749139740342967,0.027839530214209103,1.0
49,0.007429479982035213,0.027990026224184943,1.0
50,0.008621934641201352,0.028025313197932243,1.0
51,0.008387486075543864,0.027864470544007546,1.0
52,0.009902109263659736,0.029330483904650886,1.0
53,0.007570224595770543,0.03025899034087901,1.0
54,0.01119732142769228,0.030625789526078903,1.0
55,0.008576374551143259,0.030815013464255803,1.0
56,0.007090821297064987,0.03065998599671899,1.0
57,0.006852193350489468,0.02988516023713939,1.0
58,0.005642440788675273,0.02952714856675473,1.0
59,0.005614488403215398,0.031195804418276504,1.0
60,0.005800112243538701,0.029279074858315525,1.0
61,0.005258844546881656,0.03089107054823026,1.0
62,0.005934357555646742,0.03031859339906204,1.0
63,0.005400470343383224,0.029803876423593043,1.0
64,0.005841979486624125,0.03233520266800719,1.0
65,0.004467407676802818,0.030069464441649596,1.0
66,0.006342772285786977,0.03041649768020275,1.0
