Model,Dataset,Parameters,mAP50-95,F1-Confidence Curve Values
n,Fjord,3266151,0.77618029509362,"[0.5504658076922399, 0.5505483668454908, 0.6326977332642383, 0.6792090647068962, 0.7060936575750313, 0.7276941832359778, 0.7439860324427781, 0.7592107794834978, 0.7715610830292555, 0.7813114519095623, 0.7898973643062484, 0.7985629644112365, 0.8052290223574742, 0.8118721195792473, 0.8175034341643435, 0.8221407434428354, 0.8265497258905696, 0.8306331539319878, 0.8345233261914018, 0.8373712849458124, 0.8408518963152063, 0.8432836894052989, 0.8475114750502943, 0.8510862318363294, 0.853460880396706, 0.8553773078114448, 0.8573049445789048, 0.8599424565355156, 0.8619528892730303, 0.863429505387479, 0.8651588207136677, 0.8670174325149727, 0.8683330489345369, 0.8702203687848685, 0.8714900763554507, 0.8723884736298898, 0.8736503301078896, 0.8749152705222671, 0.8762866722389641, 0.877591378153723, 0.8788845886984764, 0.8798832284785749, 0.8806190775659345, 0.881492414112993, 0.8823813986857192, 0.8831691624808488, 0.8842197039603061, 0.8849934927470193, 0.8859882679034867, 0.8869971251858786, 0.8884667453942612, 0.889387424280868, 0.8905176416808429, 0.8915695250924233, 0.8919753100996993, 0.8926051573926904, 0.8930815613836525, 0.8935150931125541, 0.8942551005807323, 0.8946769682129063, 0.8950581735895741, 0.8955971181576443, 0.8964397636003588, 0.8969769448734348, 0.8974258572075515, 0.8978705918900851, 0.8983793790581944, 0.8988518486283416, 0.8997505165835898, 0.9001580365801364, 0.900548925198417, 0.9011416086701883, 0.9013756358073437, 0.9017601840977671, 0.9022343281694456, 0.9024368564170213, 0.9027490403222503, 0.9031288230160487, 0.9033881873254159, 0.9038539983542342, 0.9041259124600661, 0.9043407045539772, 0.9045978769929218, 0.9050742680499917, 0.9054351360253713, 0.9061398009977211, 0.9064626789943547, 0.9066921012057526, 0.9069397073674341, 0.9071398013219073, 0.9073866751645474, 0.9079164171246836, 0.9081752383651522, 0.908494688595894, 0.9086544717108764, 0.9089051467384459, 0.9091766688569329, 0.9095072056543017, 0.9099227229693999, 0.9101971432349496, 0.9105697894511012, 0.9109351829639803, 0.9113051327433344, 0.9118237505330224, 0.9122054956921306, 0.9124928954448875, 0.9128775592887922, 0.9133605251902186, 0.9136182442135607, 0.9138762316744848, 0.9141706640486569, 0.9142620809286667, 0.9143728484504525, 0.9146069634883829, 0.9148379574931762, 0.9152057621462842, 0.915580836385963, 0.91574687441008, 0.9160428095311808, 0.9161751185578333, 0.916309994059216, 0.9164231744456092, 0.9165045194987074, 0.9165549701420598, 0.916606970403294, 0.9169278111008843, 0.9171518097951884, 0.9172832281753378, 0.917381141033996, 0.9174679261664278, 0.9175416799346293, 0.9176153293853725, 0.9178024744030847, 0.9180677657690995, 0.918200484380117, 0.9183853512650716, 0.9186295071428016, 0.9188351670459048, 0.9190641232580697, 0.9191984164527855, 0.9194122448438649, 0.9197048925050934, 0.9199239743840031, 0.920192103399069, 0.9203730482612117, 0.9205674113763307, 0.9207477496266266, 0.9209020766978012, 0.921018811838237, 0.9211358578184569, 0.9212455896743621, 0.9212483967917452, 0.9212510174265288, 0.9212534510709326, 0.9213749917847583, 0.9215581047006889, 0.9218708220185581, 0.9220927979286571, 0.9221980559524549, 0.922356249218924, 0.922455964625647, 0.9225482004773947, 0.9226298202216499, 0.9226976578105941, 0.9227478296585871, 0.9227974119380767, 0.9228438547567961, 0.9228902708187244, 0.9229366601301717, 0.923038322025574, 0.9231481225336485, 0.9232337382000565, 0.923344769003437, 0.9235324811622923, 0.9239838258398563, 0.9241155144837925, 0.9244240686854934, 0.9245105767837887, 0.9246442732526305, 0.924873838000771, 0.9249697611660769, 0.9250402235153584, 0.9251135000215763, 0.9251867366038586, 0.9252292165500849, 0.9251633027497737, 0.9252288488531425, 0.9252896082744372, 0.9253463102440054, 0.9254029870374071, 0.925458497315987, 0.9255606654451943, 0.9256324774450999, 0.9256781698999306, 0.9257256074349717, 0.9257805652775596, 0.9259543318018194, 0.9260389263751733, 0.9261224977284278, 0.9262064479286773, 0.9262903501899851, 0.9263864100839053, 0.9264996323004936, 0.9265886112802296, 0.9267141336065257, 0.9268436309807118, 0.9269118594050358, 0.9269619152426986, 0.927009134056797, 0.9270563258682755, 0.9271034906960209, 0.927140033129655, 0.9271735004694848, 0.9272112527268426, 0.9272533665616227, 0.9273277079421405, 0.9274817635901191, 0.9276580311701061, 0.9277013855483478, 0.9277878179137408, 0.9278915633432487, 0.9279767070134728, 0.9280583046011059, 0.9281398363547259, 0.9281886004395375, 0.9282331780736812, 0.9282777473688193, 0.9283766378332986, 0.9284564935863837, 0.928516032811287, 0.928575547195455, 0.928635036763655, 0.9286819080165298, 0.9286957992059791, 0.9287096677457449, 0.9287253721348854, 0.9287425464626392, 0.9287593115667374, 0.9287760528763266, 0.9288069354017124, 0.9288490921976185, 0.9289001835572079, 0.9289512502219801, 0.9290012660661576, 0.9290587537202389, 0.929126391850194, 0.9292397631194961, 0.929321441238141, 0.929376870021216, 0.9294183609229493, 0.9295069806350552, 0.9295378540489675, 0.9295619117127181, 0.9295859414986387, 0.9296163271806223, 0.9298205116927787, 0.929865515692929, 0.9299095156954164, 0.9299534442949167, 0.9299765715122384, 0.92997330134228, 0.9299700201879167, 0.9299667280464328, 0.929963424915109, 0.9299601107912229, 0.9299567680228491, 0.9299765762672616, 0.9300216370786036, 0.9300682234580997, 0.9301147946241064, 0.9301613505840787, 0.9302064820459599, 0.9302495359159527, 0.9303049722398419, 0.9304006354106668, 0.9304614924944429, 0.9304686651551527, 0.9304758062134589, 0.9304829156411765, 0.9306199263957068, 0.9306914699982263, 0.9307629738465862, 0.9308489678179153, 0.9309578288221906, 0.9310151014921614, 0.9310723528498829, 0.9311159883642186, 0.9311479158279601, 0.9311620373856389, 0.9311474216241611, 0.9311310822596602, 0.9311589483223908, 0.9311839174577009, 0.9312048019420577, 0.9312250143931777, 0.931244913101843, 0.9312639221037681, 0.9312789707202032, 0.931294014722572, 0.931309054111692, 0.9313240888883798, 0.931339119053451, 0.9313541446077215, 0.9313691655520056, 0.9313841818871177, 0.9313991936138717, 0.9314142007330803, 0.9314292032455564, 0.9313508936040736, 0.9314165828558456, 0.9314148587113963, 0.9314123074287066, 0.9314097466999469, 0.9314071765193407, 0.9314045968811029, 0.9314027088628003, 0.9314046598070498, 0.9314040452957731, 0.9314034260926441, 0.9314028021972178, 0.9314021736090474, 0.9314015403276866, 0.9314009106794134, 0.9314055993448839, 0.931410698402931, 0.9314161610023491, 0.9314240048341376, 0.9314323880284323, 0.9314407647747787, 0.9314491350745057, 0.9314574989289409, 0.9315150048393807, 0.9315797656048522, 0.9316149352910397, 0.9316468928730404, 0.9316788375485435, 0.9317085920645197, 0.9317331711067479, 0.9317577403169337, 0.9319677646272939, 0.932035289252468, 0.9320853372081299, 0.9321142053934752, 0.9321438273845778, 0.9321739873198515, 0.9322041309181285, 0.9320436305436007, 0.9319990706909711, 0.9319725380420931, 0.9320024310318117, 0.9320323078945585, 0.9320621686466685, 0.9320920133044537, 0.9321483178411755, 0.9322130982511347, 0.9322012613934645, 0.9321894145515384, 0.9321775577177411, 0.9321656908844477, 0.9321538140440233, 0.9321419271888249, 0.9322513480470238, 0.9322725063079184, 0.9322936584134378, 0.9323148043666897, 0.932335944170779, 0.9323570778288086, 0.932395434424868, 0.9324358531554376, 0.9324794865929277, 0.9325220795121432, 0.9325645775519619, 0.9325884785471561, 0.9326117531305039, 0.9326350233261078, 0.9326582891356777, 0.9326815505609221, 0.9326575736873599, 0.9326287465293774, 0.9325998615055234, 0.9324546858124962, 0.9324755879020812, 0.9324520876932816, 0.9324285606753844, 0.9324278892395678, 0.932524520902802, 0.9326210095565374, 0.9326976711577182, 0.932753523129889, 0.9328093324519711, 0.9328650991842967, 0.9329208233870777, 0.9329745346877615, 0.9329910183439742, 0.9330043300074203, 0.933017636045216, 0.933030936460385, 0.9330442312559473, 0.93305752043492, 0.9330725285014604, 0.9330878693154125, 0.9331040181159095, 0.9331212410420494, 0.9331384561624378, 0.9331556634820021, 0.9331728630056624, 0.9331900547383363, 0.9332072386849349, 0.9332244148503652, 0.9332399269298067, 0.9332553122127314, 0.9332706915965018, 0.9332792742613353, 0.9332824304403532, 0.9332855783760637, 0.9332885108540105, 0.9332907562190358, 0.9332929932392963, 0.9333867465888518, 0.9333825815935778, 0.93337841199612, 0.9333742377958228, 0.9333700589920298, 0.9333658755840842, 0.9333616875713282, 0.9333574949531033, 0.9333532977287509, 0.9333490958976115, 0.9333448894590249, 0.9333406784123307, 0.9333360278327417, 0.9333299380053945, 0.933323843999966, 0.9333177458156782, 0.9333116434517515, 0.9333055369074061, 0.9332994261818618, 0.9332779760934306, 0.9332540219792764, 0.933230048018764, 0.9331727932787962, 0.9331107437049221, 0.9330489876351085, 0.9329874847739487, 0.9329572144180859, 0.9329368963018607, 0.9326789013870113, 0.9326920188871826, 0.9327051332530435, 0.9327182435526237, 0.9327313497871151, 0.9327444519577102, 0.9327575500656002, 0.9327706441119765, 0.9327837340980287, 0.9327968200249466, 0.9328099018939191, 0.9328277301369176, 0.9328469249171474, 0.9328691401768214, 0.932900775543547, 0.932932398615302, 0.9329640093999051, 0.9329956079051676, 0.933030810331689, 0.9330690632270426, 0.9331072951051039, 0.9331466362450841, 0.933190058414477, 0.9333068826319002, 0.9333522599891423, 0.9333855259813147, 0.9334187814698921, 0.9334520264598145, 0.9334852609560176, 0.9335093261236899, 0.9335281577762108, 0.9335470109613649, 0.9335658563861937, 0.9335970372126284, 0.9337102736481284, 0.9337158199788866, 0.93372135359708, 0.9337268745014584, 0.9337398766582123, 0.9337545505754572, 0.9337692054806581, 0.9337739179766855, 0.9337811918472008, 0.933764509715471, 0.9337292573080436, 0.9336836779640257, 0.9337105458660052, 0.9337379767048092, 0.9337714887311501, 0.9338078356911943, 0.9338469193461063, 0.933885958832491, 0.933924954215651, 0.9339624675400179, 0.9339997579422172, 0.9340370081556796, 0.9340758510697829, 0.934114780363333, 0.9341469606676223, 0.9340266490686674, 0.9340090545211304, 0.9339950819365941, 0.9339890412647895, 0.9339891526687598, 0.933998048570533, 0.9340069197365565, 0.934024182276604, 0.9340519477241067, 0.9342040772702476, 0.934217083131975, 0.9342089365794872, 0.9341970314545952, 0.9341851033407568, 0.9341711720910428, 0.9341462398049555, 0.9341212853154102, 0.9340982884441337, 0.9341154239649084, 0.9341325411157355, 0.9341496399062879, 0.9341667203462252, 0.9341837824451903, 0.9342008262128124, 0.9342178516587053, 0.9342348587924677, 0.9341781173874038, 0.9341943720248337, 0.9342169946834299, 0.934231918871724, 0.93424680742478, 0.9342616603883506, 0.9342209971621275, 0.934137973608698, 0.9340885087480362, 0.9340697307764783, 0.9340401997280776, 0.9339842581567427, 0.9339399983828653, 0.9339205433086206, 0.9339010232115188, 0.9339013116642007, 0.9339034490569358, 0.9339055732383811, 0.93390768421823, 0.9339097820061623, 0.9339118666118444, 0.9339074628641922, 0.9339119609311672, 0.933916453007977, 0.933920939096115, 0.9339254191970736, 0.933929893312344, 0.9339343614434157, 0.9339388235917774, 0.9339432797589163, 0.9339477299463179, 0.9339517231790736, 0.9339497878718633, 0.9339449615211508, 0.9339401287741617, 0.9339352896298949, 0.9339248580879608, 0.9339054046079206, 0.933885941705519, 0.9338664693782852, 0.9338388775883405, 0.9338053494189116, 0.9337718103929773, 0.933738260507172, 0.9337046997581282, 0.933671128142476, 0.9336375456568432, 0.9336039522978558, 0.9335703480621368, 0.9335367329463081, 0.9335056302934319, 0.9334814868383267, 0.933462633974886, 0.9334401515047481, 0.933412075023911, 0.9333832129856927, 0.9333543116225381, 0.9332954826088394, 0.9332263501711522, 0.9331571941746879, 0.9330880146047309, 0.9330188114465521, 0.9329496404274615, 0.9328865936409959, 0.9328295858547316, 0.9327725558976048, 0.9327155037559514, 0.9326588246196317, 0.9326060407203969, 0.9325603694199928, 0.93251468268811, 0.932468980515982, 0.9324232628948323, 0.9323851401970984, 0.9323492704286951, 0.9323133915073771, 0.9322775034299426, 0.9322192551832555, 0.9321089287569914, 0.9319088010537866, 0.9318728169740109, 0.9318368237016041, 0.9318008212333404, 0.931764809565991, 0.9317287886963257, 0.9316812103038952, 0.9316099345440858, 0.9315176043040989, 0.9314930482900243, 0.9315009328624372, 0.9315430001383357, 0.9315442770885554, 0.9314988971790524, 0.9314875481915247, 0.9314804811041129, 0.9314747271226133, 0.9314751083675089, 0.9314754339216166, 0.931435763770482, 0.9313782666453488, 0.931329653504739, 0.9312873066304429, 0.9312448269612854, 0.9312186022209287, 0.9311163188102802, 0.9309857601762018, 0.9310322758534266, 0.9310695588702216, 0.9309647386699665, 0.9310293822148897, 0.9310797117083527, 0.9311299586806416, 0.9311383633210517, 0.9311116317410895, 0.9310611058360464, 0.9310244841125829, 0.9307533512605856, 0.9306543628985717, 0.9305552151904551, 0.9304920283831758, 0.9304112718740777, 0.9303034751991253, 0.9302528790263762, 0.930174046970458, 0.9300712226094212, 0.9299649002810434, 0.9298985417256831, 0.9298334273212411, 0.9297851728233754, 0.9297446407212765, 0.9297011574435404, 0.9296559160780169, 0.9296106475986528, 0.9295621184914171, 0.9295140380691991, 0.9294659410093876, 0.9293729155784878, 0.9293039478400893, 0.9292425846962996, 0.9291811181751058, 0.9291180893868624, 0.9290697975014239, 0.9290214603776721, 0.9289730779770063, 0.9288420791008971, 0.9285998814061427, 0.9284236700594525, 0.9283066124611786, 0.9282491431457246, 0.9282174458192335, 0.9281857378932854, 0.9281540193654177, 0.9281222902331651, 0.9280905504940586, 0.9280588001456281, 0.9280270391854001, 0.9279952676108981, 0.927963485419644, 0.9278884531729455, 0.9277956967335215, 0.927739209876481, 0.9276873652024558, 0.9275667021368458, 0.9275334648280972, 0.9275029768361315, 0.9274667877337619, 0.9274908018309609, 0.9273247619229571, 0.9271742774642493, 0.9270439637087069, 0.9270226227599866, 0.9269083796992876, 0.9267439743096794, 0.9264910091266866, 0.9263772124516686, 0.9260541311804944, 0.925879365365499, 0.9257722749844919, 0.9256859029562539, 0.9255994863634404, 0.9255130251569622, 0.9254380682541429, 0.9253821886812462, 0.9253262957342817, 0.925270389407657, 0.9252144696957761, 0.9251585365930391, 0.9251025900938428, 0.9250484916374019, 0.9249982517434601, 0.9249480012203085, 0.9248356485343098, 0.9246514831418485, 0.9243891818872938, 0.9241451705191082, 0.9239553057978669, 0.9237840988691133, 0.9236552879098718, 0.9234901022339552, 0.9232937322713978, 0.9231379716611426, 0.9230217251773059, 0.9229269378932029, 0.9229661656295669, 0.9228493685781591, 0.9226497363172436, 0.9225428027201623, 0.9224082888866252, 0.9222701056213806, 0.9221318075595757, 0.9220492376338922, 0.9220076243225624, 0.9219695992321539, 0.9219315103748081, 0.9217001129149113, 0.9214726859012392, 0.9214708661630628, 0.921362943030132, 0.921254208149817, 0.9210549293896554, 0.9207340230743337, 0.920604641013493, 0.920403974590169, 0.9201512085205287, 0.9199011118430762, 0.9196668431308029, 0.919452060136778, 0.9189170145009384, 0.9180251572328468, 0.9173666641631815, 0.9170281214344767, 0.9166457494049314, 0.9164929192965013, 0.9163336467639531, 0.9160867132256538, 0.9158880038579025, 0.9156891089775067, 0.9153049559520098, 0.9151989355108837, 0.9150885490677161, 0.9149205984050326, 0.91470040671841, 0.9146746416886855, 0.9145542367249888, 0.9140686420080738, 0.913925572034161, 0.9134451776480592, 0.9129956837165444, 0.9128364411260517, 0.9126443904236636, 0.9123734662844423, 0.9121218106798568, 0.9118005193009958, 0.9110820208025723, 0.9108012727171689, 0.9104244103102712, 0.9098978111888265, 0.9095146398529386, 0.9090081052564108, 0.9084773068403462, 0.9073820222054311, 0.9065441890419659, 0.9057443685076094, 0.9048324707295798, 0.904513829711086, 0.9039579110166488, 0.9034579956385096, 0.9026858874333331, 0.902184288004608, 0.9012440499469397, 0.900697391677837, 0.9001717107773299, 0.8997246497620222, 0.8994486939849258, 0.8988777743216837, 0.898120334191118, 0.8976765219125042, 0.89690020905993, 0.8964124113975769, 0.8957322460849316, 0.8948761260363115, 0.8944927650226423, 0.8940291356997204, 0.8932482896902936, 0.8926327047582169, 0.8921303254270251, 0.8916332186065172, 0.8908852714672957, 0.8901760540887829, 0.8894107337880268, 0.8887770569647768, 0.8880706381007377, 0.8874546366240545, 0.8870389192122073, 0.8865575347022864, 0.8852551138345134, 0.8840824657301939, 0.8826906570371841, 0.881607503668761, 0.879326919439966, 0.8775118435342744, 0.8762780432144974, 0.8740078986929016, 0.8722672838748634, 0.8710486534648152, 0.8695518686942877, 0.8682665141191614, 0.8673708793220153, 0.8659092194604205, 0.8642793814038513, 0.8617375036448611, 0.8601524730000597, 0.858370248899733, 0.8564108524015548, 0.8541203926624733, 0.8529245232267672, 0.8504764069582393, 0.8469357999756162, 0.8438380715060816, 0.8415979753770019, 0.8391315059040184, 0.8362562183032379, 0.8331411109855771, 0.8291979089688968, 0.8235918736412159, 0.8206304146395105, 0.8159132249054454, 0.8117026951146771, 0.8079488040373201, 0.8046376728573287, 0.8026803031853441, 0.7988569176317992, 0.7961201090443459, 0.7919318418122648, 0.7859838101944933, 0.7816301712452598, 0.7788136984490266, 0.7748916495386341, 0.7715991174641463, 0.7654848096965302, 0.7613393083287348, 0.7541681914480585, 0.7506069735958506, 0.7465318811045447, 0.7415011274377835, 0.7383551968627611, 0.7348055988473562, 0.7302871373933694, 0.7264194219499048, 0.7219710234996854, 0.7151709251923789, 0.7104141568817669, 0.706639551182617, 0.7020876398288275, 0.6984579544524637, 0.6924830186955191, 0.6880579358470823, 0.6832990336982605, 0.6797127898592836, 0.6764679095236913, 0.6717798488643532, 0.668266589905958, 0.664337863181715, 0.6585047385928544, 0.6541780808075225, 0.6517498518060404, 0.6476315604423257, 0.6434408004738674, 0.6397953360174623, 0.6358265987562393, 0.6320406337124762, 0.6275251186027604, 0.6238622150806515, 0.6184528796566391, 0.6157796455258756, 0.6124599580591277, 0.6085139339243472, 0.6039539985993848, 0.5975885448334716, 0.5934772805601947, 0.5903895823148182, 0.5868104720166237, 0.578818954121457, 0.5724706298639292, 0.5647588953983154, 0.5539014585877793, 0.550194561626117, 0.5431097322709383, 0.5384441219420452, 0.530121378281734, 0.5200533829423316, 0.511448813096714, 0.5049213194379372, 0.4990440526999302, 0.49407304043378153, 0.4831559775345575, 0.4755728994054001, 0.4670815114396769, 0.4561198289425017, 0.4458636067050556, 0.4359244227957773, 0.4255807088600184, 0.41490281902188547, 0.4025149078830363, 0.392827764206059, 0.38211833399471984, 0.3687137397287258, 0.35427237524730104, 0.34679241994716653, 0.3397265691797667, 0.33382099701415674, 0.3238823520426557, 0.31560838900940485, 0.30867948233315634, 0.2975362673874119, 0.29130199510029314, 0.2767635141388755, 0.2721956654526773, 0.26555227482219357, 0.25874817785479526, 0.25501769672116253, 0.2507581455480088, 0.24695466604923705, 0.24052946741753484, 0.23414058217913924, 0.22786688821440887, 0.22396470258681986, 0.21176923598898292, 0.20165402687419623, 0.1898086319366587, 0.18169905217863003, 0.17311956502016926, 0.15949275662276505, 0.14986409034175413, 0.14195359055710238, 0.128072043653357, 0.11463965539355893, 0.10473129297883704, 0.09926944725970047, 0.08991991125894118, 0.07581610811772253, 0.06876634960459273, 0.05319399873620059, 0.04512465757439226, 0.040356348302494495, 0.03172394434724354, 0.02426624543409328, 0.018781936748655435, 0.014433320518166879, 0.009987352410404469, 0.007409545172416384, 0.005693384283022623, 0.004449954127359137, 0.004193994847742869, 0.002038297998150221, 0.0013967804290527493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
