Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,3.803802222213489,2.816329156392373,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
2,2.758311848512432,2.5838797020432134,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
3,2.5217348109155693,2.307794528119516,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
4,2.3602108663360544,2.4264725106674554,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
5,2.254293013339075,2.0333547664168696,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
6,2.165053083592613,1.954644655021245,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
7,2.0812421373072887,1.9022368978733983,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
8,2.0333735322792257,1.8222299532202266,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
9,1.9372818714020237,1.9213065657039616,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
10,1.9034481434614066,1.8645669145872128,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
11,1.8725468598356183,1.7560023063381247,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
12,1.8025801641829062,1.6790061709064765,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
13,1.7734176572537261,1.558709170794327,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
14,1.7178298440955628,1.566790778964958,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
15,1.691853070219091,1.6599235436660331,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
16,1.637618137085998,1.5269751202740125,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
17,1.6118160544225835,1.4837121739483519,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
18,1.5856598661649948,1.4963704843649128,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
19,1.5575047549385352,1.4744185488296035,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
20,1.5010039506342587,1.444451140577361,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
21,1.4746783763770288,1.3821243134721013,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
22,1.437567972896883,1.5260060335565733,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
23,1.416060825522314,1.35892674356899,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
24,1.395655708825028,1.380285684094333,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
25,1.3630566208954626,1.3493150196619481,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
26,1.320548770211687,1.4917861374232593,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
27,1.2775570531219445,1.3348491869916852,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
28,1.2755513825272553,1.3623212207883797,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
29,1.22568648673544,1.3101093020015115,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
30,1.1852974444627762,1.339446980781203,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
31,1.1560826757610245,1.314918195041234,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
32,1.1138018782706869,1.3072275922402439,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
33,1.0742874822560573,1.373832930354464,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
34,1.025752559904284,1.3353339467672694,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
35,0.9899757788485328,1.2666535080479295,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
36,0.9610038995742798,1.394190556050947,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
37,0.9214507759417463,1.281220165875134,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
38,0.8805173066438444,1.6150546625956592,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
39,0.870949998497963,1.3621674780577622,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
40,0.8160099240157428,1.3378553733029621,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
41,0.785841600856925,1.2926628766643922,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
42,0.7387685774756758,1.4036443333497783,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
43,0.7053802443930767,1.3992702106901462,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
44,0.6518692207716456,1.4078211487839687,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
45,0.6073350010802282,1.4540571874420114,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
46,0.5653197560834404,1.4214268135744452,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
47,0.421128766348698,1.3097214005737496,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
48,0.36010813320543145,1.3349705185966203,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
49,0.32979832797142483,1.342495769637343,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
50,0.3129763895233206,1.3416512235999107,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
51,0.3039623152139603,1.35160427108007,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
52,0.28569320503047246,1.3694661725187462,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
53,0.2727573109953195,1.3906737897020058,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
54,0.26552324768330826,1.3991609939792813,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
55,0.2544668010317239,1.410413123817252,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
