Epoch,Training Loss,Validation Loss,Alpha
1,3.1362168208466774,2.494321518543503,0.8
2,2.3566209052869787,2.166898595100922,0.8
3,2.0819552113248414,2.0513533878076764,0.8
4,1.948736200782017,1.746073865141544,0.8
5,1.8333660432805565,1.6912786398882642,0.8
6,1.7738050815322637,1.5778696284244198,0.8
7,1.7093752073367854,1.6421992841191317,0.8
8,1.6529982049427732,1.5647639435623328,0.8
9,1.5869816391879976,1.6093332767486572,0.8
10,1.5792803820515178,1.4888322091227426,0.8
11,1.5420850777501212,1.4362810066857263,0.8
12,1.474077159509609,1.4102705673397524,0.8
13,1.4454617590804375,1.458215085623776,0.8
14,1.4246497194804446,1.4318830015147543,0.8
15,1.3860943504653052,1.3478978866057871,0.8
16,1.3434333960423295,1.2986210228885031,0.8
17,1.3236986345645645,1.3044036870227433,0.8
18,1.2535726106603733,1.3425916895192331,0.8
19,1.2543560578560955,1.3170832114694007,0.8
20,1.2247275850535688,1.3135643701278727,0.8
21,1.1979440191653385,1.2930120663493092,0.8
22,1.1602760091502005,1.2868255927612644,0.8
23,1.13249612447479,1.3177656674884377,0.8
24,1.1137953069821702,1.223867238348067,0.8
25,1.0903292688399708,1.2920889695277389,0.8
26,1.0395689600425242,1.2552236226528728,0.8
27,1.0062510196451118,1.3006555915502978,0.8
28,0.9715410157335991,1.3006456149498204,0.8
29,0.9651522349312668,1.2580343611265352,0.8
30,0.9250261203156716,1.3691229715709288,0.8
31,0.9055611792347193,1.280256948233899,0.8
32,0.8556832443357139,1.3614980146210856,0.8
33,0.8258404051446165,1.4819866768352647,0.8
34,0.7881976372284415,1.2188887279383176,0.8
35,0.749527330329905,1.2548116607815807,0.8
36,0.7437781112668402,1.4445068418043445,0.8
37,0.6942046390778107,1.4141458238606677,0.8
38,0.6877124829130022,1.2788992698904107,0.8
39,0.6510309405351808,1.2740860353589682,0.8
40,0.6085631159275614,1.270818228496931,0.8
41,0.5961963012424439,1.8297775768484745,0.8
42,0.568705462660465,1.6956364244066608,0.8
43,0.5503994755407903,1.543053291699025,0.8
44,0.5162247612838345,1.4256097253080438,0.8
45,0.49612508682992446,1.8758581112192563,0.8
46,0.3477538402401964,1.1725159346745275,0.8
47,0.31924167017974153,1.1737869821917948,0.8
48,0.29835508635062824,1.161228915471681,0.8
49,0.27737870036151396,1.182713777607024,0.8
50,0.27373665621923526,1.1903953591254368,0.8
51,0.262231279067032,1.201536870127573,0.8
52,0.25066671528273227,1.1989272033981004,0.8
53,0.24071128213904916,1.2129136676563643,0.8
54,0.2401094490086845,1.2199631882587652,0.8
55,0.22784409291691182,1.2302264981556936,0.8
56,0.22395278449067896,1.2588519652164418,0.8
57,0.2147563844529122,1.2500801336078744,0.8
58,0.21410943259587462,1.2395476789374626,0.8
59,0.20872486589466713,1.229226504788973,0.8
60,0.20507714971509902,1.2288618207914044,0.8
61,0.18253570494695484,1.2437391412195735,0.8
62,0.19571191562017845,1.2458308393730544,0.8
63,0.1924273504714691,1.2646398090255198,0.8
64,0.19019068586420637,1.2510419818743361,0.8
65,0.18786671137466482,1.244926273042619,0.8
66,0.19228684654488615,1.2441513792694552,0.8
67,0.18501754670711087,1.2434871316892315,0.8
68,0.17867219442238358,1.2511935296483065,0.8
