Epoch,Training Loss,Validation Loss,Alpha
1,2.9995155565401648,2.3577706813812256,0.5
2,2.293486036555305,2.0464745123348935,0.5
3,2.0326698500448495,1.8292600440729352,0.5
4,1.8708573873130439,2.0102278537151075,0.5
5,1.797734395995814,1.686062694844151,0.5
6,1.7478580624645292,1.6494338562351247,0.5
7,1.6860130151528963,1.6031634601622975,0.5
8,1.6464624991591688,1.60151497980687,0.5
9,1.6006835555530967,1.4786714321655752,0.5
10,1.5529238837551695,1.5545231128862391,0.5
11,1.5131103895721636,1.4726533037829774,0.5
12,1.458793889789681,1.4143248943134128,0.5
13,1.4399548953116252,1.3936780550717058,0.5
14,1.422393220881517,1.3778645595954975,0.5
15,1.3774340545943895,1.297197725448309,0.5
16,1.3458765236495054,1.3548270613735258,0.5
17,1.3247498223918894,1.3480976163092708,0.5
18,1.2843675476094192,1.3511317309908841,0.5
19,1.265988872625441,1.320375181461504,0.5
20,1.248034886664745,1.3092141666337458,0.5
21,1.2220293161756706,1.4385593452378718,0.5
22,1.1767093938682716,1.4099753995216329,0.5
23,1.1454439447188252,1.270649832424693,0.5
24,1.1065829374403229,1.2601116285586231,0.5
25,1.09087686513731,1.2793497603913253,0.5
26,1.0621884599406057,1.3627506458634482,0.5
27,1.0425941441695727,1.3201808994977262,0.5
28,1.0027210762363454,1.3180041698573148,0.5
29,0.9648541193357937,1.2601578733371814,0.5
30,0.9208890904930873,1.4472806999820689,0.5
31,0.8992532577502166,1.255791500912911,0.5
32,0.8686089512565374,1.5008365046915584,0.5
33,0.8446918321841674,1.3829308667108027,0.5
34,0.8120680426427831,1.3877122718938357,0.5
35,0.7893516764590878,1.5269774485633012,0.5
36,0.7466095172609958,1.3196793754063352,0.5
37,0.7007545654062202,1.3139513578090367,0.5
38,0.6789473109532401,1.6944445334179863,0.5
39,0.6512576522627426,1.594321817627752,0.5
40,0.6329337541813626,2.4779433040094627,0.5
41,0.5870178529105261,1.3767855919468466,0.5
42,0.5739793555898817,1.8854543844442717,0.5
43,0.4212603203133139,1.1561974059224753,0.5
44,0.3789421366771478,1.1556797066596165,0.5
45,0.36130409956914594,1.156883502817903,0.5
46,0.34258161953294464,1.1722933587603543,0.5
47,0.3240887274019693,1.1673633286154084,0.5
48,0.31196437713675473,1.1951115137619497,0.5
49,0.3008328559198929,1.204915826857402,0.5
50,0.28834687317697166,1.1989047439934695,0.5
51,0.2877331819209753,1.2248265343810876,0.5
52,0.2778090433612544,1.2414493434404203,0.5
53,0.26542643527866033,1.232298688894791,0.5
54,0.25145942366716123,1.2514193900592665,0.5
55,0.2541375033830473,1.2701502476687208,0.5
56,0.2342320273761974,1.2314754992879497,0.5
57,0.23777692501691625,1.2407831677591614,0.5
58,0.2323222035902957,1.2395103874943019,0.5
59,0.23855345403648795,1.2422980157492673,0.5
60,0.23602278727589476,1.2366383943258155,0.5
61,0.240962451626181,1.2329361122004026,0.5
62,0.2224490163135903,1.2417285556256459,0.5
63,0.2238782179293208,1.2357570805162659,0.5
64,0.2384309596455222,1.2513794111019654,0.5
