Epoch,Training Loss,Validation Loss,Alpha
1,4.843344579424177,5.234422370365688,0.5
2,3.9771853719438823,3.359104987553188,0.5
3,3.441914987564087,3.145727586746216,0.5
4,3.0190768241882324,2.7805887290409634,0.5
5,2.7292966842651367,2.5449420383998325,0.5
6,2.480113540376936,2.182903708730425,0.5
7,2.2653751782008578,2.060177377292088,0.5
8,2.135690382548741,1.9832591363361904,0.5
9,1.999807984488351,2.1930855989456175,0.5
10,1.8634860651833671,1.5578733137675693,0.5
11,1.765063888686044,1.6907925537654331,0.5
12,1.7183379173278808,1.4568025469779968,0.5
13,1.5130524703434536,1.359808373451233,0.5
14,1.4742944615227835,1.9449469668524606,0.5
15,1.4541440316608973,1.310768026965005,0.5
16,1.374411768572671,1.2746017592293875,0.5
17,1.325977143219539,1.0813304083687918,0.5
18,1.2195803029196604,1.2720164162772043,0.5
19,1.2029639533587864,1.0795924118586948,0.5
20,1.1759861196790422,1.378120972429003,0.5
21,1.1663477540016174,1.3826004760605948,0.5
22,1.1935699837548392,1.031754093510764,0.5
23,1.0790933523859296,1.1317882708140783,0.5
24,1.0344101309776306,0.9639471854482379,0.5
25,0.9577081901686532,1.1368491513388497,0.5
26,0.9293639549187251,1.3247748051370893,0.5
27,1.0074101550238472,0.8723661874021803,0.5
28,0.885947094644819,0.7777540445327759,0.5
29,0.8194089242390223,0.9133806228637695,0.5
30,0.8162041408675057,1.5358484319278172,0.5
31,0.8531695144517081,1.3323187742914473,0.5
32,0.7230555943080357,0.8428878920418875,0.5
33,0.7308095565864018,0.8585151510579245,0.5
34,0.7948700845241546,0.7336418232747487,0.5
35,0.7328653616564614,0.9084629723003932,0.5
36,0.7146823883056641,0.9267721661499568,0.5
37,0.7021830882344927,0.8218230434826442,0.5
38,0.6789783903530666,0.9534700257437569,0.5
39,0.6187914345945631,0.9085645122187478,0.5
40,0.5950807069029127,0.7050941262926375,0.5
41,0.6533903437001365,0.7124207283769335,0.5
42,0.5888349107333593,0.655177087868963,0.5
43,0.6039793338094439,1.0683136514254978,0.5
44,0.5359215404306139,0.6751772505896432,0.5
45,0.54039238180433,0.6962150714227131,0.5
46,0.5102332349334444,0.8589164597647531,0.5
47,0.517140645640237,0.9148168180670057,0.5
48,0.5675890462739127,0.937700103861945,0.5
49,0.5295502160276685,1.0943886382239205,0.5
50,0.5138566617454802,0.7787917060511452,0.5
51,0.48145084125655035,0.7709736508982522,0.5
52,0.4311634676797049,0.76996220435415,0.5
53,0.503881767817906,0.8705039169107165,0.5
54,0.3937591633626393,0.5080222138336726,0.5
55,0.32980291417666846,0.4447951389210565,0.5
56,0.2784645827753203,0.43109671356422563,0.5
57,0.2508351883717946,0.43490299795355114,0.5
58,0.24092676022223064,0.42161125391721727,0.5
59,0.2217211772288595,0.4144891587751252,0.5
60,0.22104792722633906,0.43737816821251596,0.5
61,0.2228245409471648,0.4306089932365077,0.5
62,0.2061076189790453,0.4095728637916701,0.5
63,0.2152762540749141,0.4108576116817338,0.5
64,0.20377046231712614,0.3940293372741767,0.5
65,0.2014582261443138,0.4063572899571487,0.5
66,0.2055966262306486,0.40658798132623947,0.5
67,0.1733193284698895,0.3936723287616457,0.5
68,0.19887811967304775,0.395159717223474,0.5
69,0.17860505836350576,0.41917932725378443,0.5
70,0.17129249487604414,0.43320877637181965,0.5
71,0.1683064096740314,0.4099543040352208,0.5
72,0.1665259689092636,0.4492812258856637,0.5
73,0.17875978244202478,0.4197930772389684,0.5
74,0.17471133087362561,0.4122168221643993,0.5
75,0.15599052320633616,0.40554232256753103,0.5
76,0.16093380323478154,0.4062509169535978,0.5
77,0.15831341445446015,0.41218653778944697,0.5
78,0.17223842144012452,0.4171963185071945,0.5
79,0.15003827448402132,0.40732326550143105,0.5
80,0.16512815462691444,0.3960915270660605,0.5
81,0.13510625213384628,0.3927346985254969,0.5
82,0.13776333310774394,0.3983371137508324,0.5
83,0.14300241214888437,0.3999035505844014,0.5
84,0.14415577820369174,0.39993275765861785,0.5
85,0.13539122981684548,0.3910420693457127,0.5
86,0.13182261809706688,0.4083411575960261,0.5
87,0.14326490951435908,0.39587081697370324,0.5
88,0.15277864262461663,0.40275090730616026,0.5
89,0.15059847459197045,0.38962542760585034,0.5
90,0.1391426229051181,0.3939321638217994,0.5
91,0.1443736539355346,0.390163775320564,0.5
92,0.13435414752789906,0.38579538427293303,0.5
93,0.12344515430075782,0.3920819330428328,0.5
94,0.11674876500453268,0.3929553332073348,0.5
95,0.1343006645994527,0.38918417995529514,0.5
96,0.1273649163544178,0.38937190643378666,0.5
97,0.1305219600243228,0.3935752889407533,0.5
98,0.13770960058484757,0.3843492055577891,0.5
99,0.13249997070857455,0.3879141356263842,0.5
100,0.1286480470427445,0.3814965568482876,0.5
