Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,1.8647853331510411,1.7652614851330601,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
2,0.4915180132139561,0.2150433242667553,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
3,0.3154261635139931,0.3503816464439381,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
4,0.27400429162175155,0.18984501023971756,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
5,0.20389851556527752,0.3579493721210679,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
6,0.17719170793371145,0.0687349665303563,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
7,0.16873582189599443,0.11545643454287634,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
8,0.16792691641075666,0.2071944878111745,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
9,0.13278855605180873,0.11946727595573595,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
10,0.11239840303829243,0.1266831877489769,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
11,0.0577505384723461,0.03287994773695679,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
12,0.04603900674427318,0.03182375960533919,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
13,0.04314413439850648,0.034167054021828486,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
14,0.03690269822796244,0.030196818362564107,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
15,0.03366618029513331,0.030172014033400217,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
16,0.032033007954745445,0.032375960408839895,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
17,0.026232654645194323,0.03243512591769442,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
18,0.02944783530046427,0.03151163915666307,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
19,0.025570348614209527,0.03224395401031321,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
20,0.021563187474384904,0.029285442327124846,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
21,0.018899491360291926,0.029165314316958037,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
22,0.016647896540437846,0.02885923759286227,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
23,0.015403925404115039,0.029317900949485363,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
24,0.01575581317843306,0.03027978641235508,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
25,0.016284376682258794,0.029995542505233504,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
26,0.013584282571384899,0.029674827386855233,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
27,0.014650193295918058,0.029760947990973025,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
28,0.01647318575211779,0.029343256728620766,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
29,0.015594196904634754,0.03006006211338857,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
30,0.015950804211329234,0.02940231386651989,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
31,0.016221464659509705,0.02979743471612807,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
32,0.016841195519407128,0.029435787327062382,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
33,0.016507930633189633,0.03301967039330711,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
34,0.01813358526194988,0.02937460627039992,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
35,0.018368623486373487,0.029183215376221153,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
36,0.018686198247704913,0.029284145969012212,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
37,0.014086220931629975,0.03025785926935875,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
38,0.018560966797617026,0.03286721703324326,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
39,0.02025393266691068,0.030412154158423004,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
40,0.016900054500763154,0.02915158236716051,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
41,0.01469527660316766,0.030370790113391746,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
42,0.014471373244643558,0.030302875470654324,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
