Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,3.422344034368342,2.5073939236727627,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
2,2.371159651062705,1.8206935326258342,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
3,1.9408193609931252,1.4836600910533557,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
4,1.6905561902306296,1.3506343635645779,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
5,1.5115067236351245,1.2332448869040518,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
6,1.420275249264457,1.102395241910761,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
7,1.2791929570111362,1.0079944639494924,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
8,1.1946984962983564,0.9356926264184894,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
9,1.1234562360879146,0.8976751638181282,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
10,1.2114131342280994,0.8329184506878708,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
11,1.0658086574438848,0.8007423986088146,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
12,1.0146119323643772,0.7505683140321211,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
13,1.0459627057566787,0.7774359421296553,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
14,0.9958145681655768,0.7658672603693876,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
15,0.9162691632906595,0.7628571174361489,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
16,0.9714889327685038,0.7150264039184108,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
17,0.8725644530672015,0.682891921563582,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
18,0.893250534028718,0.6793553495045864,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
19,0.8889416889710859,0.6504745772390654,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
20,0.8506242524493824,0.6338850630052162,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
21,0.8264411434982762,0.6577568000013178,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
22,0.7623806379058145,0.6331707072077375,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
23,0.6798182328542074,0.5966764652367794,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
24,0.7274325544183905,0.6066532803304268,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
25,0.732129923321984,0.6215484810597969,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
26,0.7042604928666895,0.5965164863702023,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
27,0.7267426116900011,0.5867723632942546,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
28,0.6726371230501117,0.553527523170818,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
29,0.6893977748625206,0.571326940348654,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
30,0.6248783378890066,0.5298276742299398,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
31,0.6761313685865113,0.5387955416332592,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
32,0.6021051840348677,0.5517440198948889,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
33,0.6207941075166067,0.5403688911235693,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
