Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,4.277671647794319,3.2446009823770234,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
2,2.899864117304484,2.1745071664001,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
3,2.302602189959902,1.8007128021933816,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
4,2.0168349453897187,1.572452527104002,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
5,1.834465463956197,1.4509677218668389,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
6,1.6371231404217808,1.3363768927978747,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
7,1.5130876555587307,1.1623198064890774,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
8,1.4663539366288618,1.1246637683926206,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
9,1.3954019113020464,1.0887838060205632,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
10,1.31439931826158,1.0725896629420193,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
11,1.240047357299111,0.9409989786870552,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
12,1.1344676342877476,0.9240216061924443,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
13,1.2054057085152827,0.9608592300704031,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
14,1.203374653151541,0.9208554137836803,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
15,1.0768022844285676,0.8330039553570024,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
16,1.0950135733142043,0.840932772918181,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
17,1.0729251485882383,0.7761483698180227,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
18,1.0082331173347705,0.7628033671415213,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
19,1.057790351636482,0.7873523027607889,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
20,0.9693335583715728,0.7774803566210198,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
21,0.8927802299008225,0.7218134899934133,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
22,0.8860479521028923,0.8177126813115496,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
23,0.8025047273346873,0.6861377688068332,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
24,0.8944554690158728,0.7238477342056505,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
25,0.8784550807692788,0.7342560273228269,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
26,0.8929750214923512,0.7317951845400261,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
27,0.8199535048369205,0.6934692977052747,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
28,0.8203836047288143,0.6748908171148011,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
29,0.7985528969403469,0.6928966325340848,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
30,0.7464227360306364,0.6601593855655554,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
