Epoch,Training Loss,Validation Loss,Alpha
1,1.672467345553775,0.6800121579059335,0.8
2,0.509515280779018,0.5523277313210243,0.8
3,0.3155191808765711,0.5293450456025989,0.8
4,0.2239615623687589,0.2156249069543772,0.8
5,0.1665054653619611,0.1279483520100976,0.8
6,0.137766539314112,0.28444465857085793,0.8
7,0.1337731918190108,0.1906487529014432,0.8
8,0.10230698271026445,0.18835636527212554,0.8
9,0.0815862347328559,0.05748659008680734,0.8
10,0.08222672485551516,0.16723266794931058,0.8
11,0.0809222960649708,0.0707481926956842,0.8
12,0.06444719299933938,0.2604546087339174,0.8
13,0.06965548561799319,0.037414013187747536,0.8
14,0.05387099358837965,0.053914506374966614,0.8
15,0.047532124331675814,0.038648872413986554,0.8
16,0.05299509780827996,0.05499522387656535,0.8
17,0.05990860619647212,0.038299994990446194,0.8
18,0.03243492286175836,0.047640267973711584,0.8
19,0.05558863747648375,0.1018786875991324,0.8
20,0.03852047438213472,0.07268280327038536,0.8
21,0.03609549038539922,0.09174903476567463,0.8
22,0.052088108528297136,0.07578431442758977,0.8
23,0.041695592481762085,1.3825468217910721,0.8
24,0.04172152554248135,0.05166626910105088,0.8
25,0.0215947687471567,0.026752037354975094,0.8
26,0.01496933693144752,0.024737814794156463,0.8
27,0.011987637754307712,0.023594752302783174,0.8
28,0.011274063674906312,0.02459310166727952,0.8
29,0.01164629379880268,0.02333023538024484,0.8
30,0.008833207136025478,0.02278228290920514,0.8
31,0.009268052514160572,0.023040607900813567,0.8
32,0.009422167162356769,0.023042949938741893,0.8
33,0.0072228634481583615,0.024733323083231416,0.8
34,0.007998428231059184,0.02252647175235663,0.8
35,0.00767022677247824,0.025334410695596003,0.8
36,0.006263025358270551,0.02430764130749171,0.8
37,0.006481840390898829,0.023231337195601408,0.8
38,0.004378052991219298,0.024204488496768536,0.8
39,0.006132878725475166,0.026475441700956233,0.8
40,0.007019666763601912,0.023209846326384183,0.8
41,0.007091456390294615,0.024126785620556316,0.8
42,0.006038371346339984,0.024187567773874753,0.8
43,0.005574606181640817,0.024996384903445072,0.8
44,0.006542554648584946,0.024849641904768568,0.8
45,0.006110993929262825,0.03377362541319007,0.8
46,0.006486479060109813,0.026054094154062832,0.8
47,0.003963182591068352,0.02657084809163576,0.8
48,0.004110452391479305,0.02579517503295921,0.8
49,0.0037199550508291374,0.025757920024439364,0.8
50,0.0048781573539430564,0.024933465870809985,0.8
51,0.003657173904012293,0.02596399550791745,0.8
52,0.004039993142146687,0.026348108063533333,0.8
53,0.004673122428899068,0.025693049517060498,0.8
54,0.002705222686013575,0.025821826906694906,0.8
