Epoch,Training Loss,Validation Loss,Alpha
1,2.910331989458094,2.1528692451447093,0.8
2,2.1087113787366456,1.910290862253199,0.8
3,1.9222038865713549,2.2607940235687174,0.8
4,1.8357791750842989,1.7106231513447787,0.8
5,1.7467712082787958,1.7548065191788198,0.8
6,1.6611984325329046,1.588987204104818,0.8
7,1.6004464607588285,1.4685217073450538,0.8
8,1.5290571588496262,1.4263641178920008,0.8
9,1.4996914925999667,1.454390267427055,0.8
10,1.4722756300297084,1.377446260439788,0.8
11,1.4178480162670475,1.3264928428914535,0.8
12,1.3700716036776597,1.4925256877045356,0.8
13,1.352336482539851,1.4086582950896618,0.8
14,1.3210113079760086,1.3187476945797185,0.8
15,1.2826081171085697,1.3536707484285244,0.8
16,1.2465674159414482,1.2668513103305357,0.8
17,1.2359581670836004,1.2449008894216327,0.8
18,1.1991775363527668,1.4348398106884581,0.8
19,1.1823231465529398,1.1780206208453752,0.8
20,1.1483529054057535,1.2676301311447982,0.8
21,1.1350247859954834,1.2191483080387115,0.8
22,1.1170870337186682,1.4707981192004618,0.8
23,1.0944076969985563,1.4656314328702957,0.8
24,1.0602162324321207,1.340371645870009,0.8
25,1.04563931239213,1.1267087701415517,0.8
26,1.0152699463654562,1.1071977336057193,0.8
27,1.0132400796051424,1.1259601173912668,0.8
28,0.9662587765935828,1.1920807562885485,0.8
29,0.9508438656467417,1.1164214255297995,0.8
30,0.9321116249598758,1.3004157380907948,0.8
31,0.8886121104212956,1.0880468943356219,0.8
32,0.8785849344667964,1.1736089874312516,0.8
33,0.847443910481418,1.1521867760188917,0.8
34,0.8168281015613317,1.1281761450605243,0.8
35,0.8029728545880442,1.1492968036242182,0.8
36,0.7745328629828249,1.1496859646904531,0.8
37,0.7310623287842536,1.106865840900631,0.8
38,0.7094318205149386,1.0936381618701976,0.8
39,0.6772168923891028,1.1739189950895559,0.8
40,0.6360405878558832,1.2343802338183238,0.8
41,0.6184397474009329,1.187730249154006,0.8
42,0.5971918639712309,1.27593640569617,0.8
43,0.4733659571221986,1.0632718578371079,0.8
44,0.4210540980724764,1.0611647599966738,0.8
45,0.38940613826063913,1.0721523800757542,0.8
46,0.3689995254755644,1.0770749805485391,0.8
47,0.3515303028815704,1.084837412958994,0.8
48,0.3375991044556283,1.1029762210646226,0.8
49,0.3338252879406145,1.0995499735103227,0.8
50,0.3247532078420929,1.106349049750423,0.8
51,0.30751384482645866,1.1043966726170784,0.8
52,0.30302138634377124,1.122357636846173,0.8
53,0.29317807316468025,1.1201674629256364,0.8
54,0.286071607501719,1.131634479573884,0.8
55,0.27548903655943446,1.1355373959266704,0.8
56,0.26236947052453824,1.1479620774378951,0.8
57,0.26160931513103514,1.1404070947806872,0.8
58,0.24945951850002349,1.1330766877578815,0.8
59,0.24994691137556005,1.1379243447518474,0.8
60,0.26606216816065825,1.1294772859019135,0.8
61,0.2501054250132975,1.1382427189050544,0.8
62,0.24839510741346169,1.1432126782327423,0.8
63,0.24366052983162914,1.13723359682173,0.8
64,0.23618173189656272,1.1293148415562995,0.8
