Epoch,Training Loss,Validation Loss,Alpha
1,2.91569484091554,2.1857726705011897,1.0
2,2.112975466937919,2.214784304508988,1.0
3,1.9467694547163878,1.784246796088693,1.0
4,1.8762575244404258,1.6971009857367472,1.0
5,1.7933202863363695,1.6984337424732627,1.0
6,1.747859308856944,1.7040022848788356,1.0
7,1.6910855252081187,1.5544737168631628,1.0
8,1.6571115629835278,1.5106362925150008,1.0
9,1.6118262419525866,1.9220782505904193,1.0
10,1.5663218217370398,1.47319501513586,1.0
11,1.5290831892278183,1.4100966946616846,1.0
12,1.4971258565393417,1.3757195890885998,1.0
13,1.4696946116018046,1.4708124801750582,1.0
14,1.4435856573244663,1.39818293137076,1.0
15,1.4072636056944963,1.394581174351158,1.0
16,1.384748505360169,1.3329941864413117,1.0
17,1.3576930714527349,1.3977571594777531,1.0
18,1.3337047262341564,1.2408030821078735,1.0
19,1.3171183114276506,1.4221254056660917,1.0
20,1.2896870867744166,1.5108915561156748,1.0
21,1.262950421003771,1.2051744200484291,1.0
22,1.2422738905352448,1.6468545791366338,1.0
23,1.2252506223648632,1.2937517506289857,1.0
24,1.1945243808611525,1.1848426150713915,1.0
25,1.1781626612104046,1.1610303489949692,1.0
26,1.1431159661078327,1.169334038389915,1.0
27,1.131817523721625,1.3263441508353069,1.0
28,1.1017013073591662,1.2176549740486744,1.0
29,1.0937455780219034,1.116381299589317,1.0
30,1.0434657210454892,1.2783315284714025,1.0
31,1.0346241293777345,1.1946229167009523,1.0
32,1.0037593370332767,1.1532478195210403,1.0
33,0.9709155994872148,1.1406089479386494,1.0
34,0.9876297010177093,1.2233528057942216,1.0
35,0.9231857100394384,1.3221956073301624,1.0
36,0.8887702849210869,1.144998857800249,1.0
37,0.8920945067992385,1.1103321039239773,1.0
38,0.8590287675408168,1.1563276405109786,1.0
39,0.8140161738033694,1.2116586450506879,1.0
40,0.7970043129009726,1.2286164395472141,1.0
41,0.7670193414413492,1.2063374754958127,1.0
42,0.7258233080047587,1.1906298244498787,1.0
43,0.7043728653673103,1.231075071227488,1.0
44,0.6865268232622695,1.2954543076884684,1.0
45,0.6478018241090925,1.4131415598679586,1.0
46,0.5936023828558897,1.2850804076144833,1.0
47,0.5812976214430094,1.1948367525769779,1.0
48,0.5594748069790645,1.2265095727918036,1.0
49,0.41868591495833474,1.1365643011025732,1.0
50,0.37119880123600285,1.1386115206161718,1.0
51,0.3413698804706179,1.1312652291115666,1.0
52,0.32876583598359094,1.1689016680130784,1.0
53,0.318092713181261,1.1803596826436007,1.0
54,0.30060870910346194,1.1688858565547704,1.0
55,0.30324152318751,1.1900928446447663,1.0
56,0.27917789215348776,1.1839500250616624,1.0
57,0.2734190807604665,1.188326733742709,1.0
