Epoch,Training Loss,Validation Loss,Alpha
1,2.999961679518535,2.267668123644684,0.2
2,2.175061188443169,2.1743835604003587,0.2
3,2.013601918495138,1.8319764199681308,0.2
4,1.919495236187081,1.9567223537654777,0.2
5,1.8296628098213237,1.9649820908201927,0.2
6,1.7703926138852903,1.719295943594728,0.2
7,1.70294574667646,1.538015940426532,0.2
8,1.6627101305267573,1.6175849365938397,0.2
9,1.6102201436202563,1.5032406792590756,0.2
10,1.5653755658584116,1.5997039401094326,0.2
11,1.5245910455419132,1.4258904556953471,0.2
12,1.501226169276612,1.3657465265059345,0.2
13,1.4666293737775993,1.371540250890542,0.2
14,1.4384861756993839,1.3542827773468658,0.2
15,1.4014201813343308,1.3528469813431745,0.2
16,1.3786139856458335,1.4644012944236475,0.2
17,1.356811915392651,1.3567463356162865,0.2
18,1.3431498673573838,1.264897182037693,0.2
19,1.3022663381087218,1.4064432388824941,0.2
20,1.2914163610698042,1.2157252053315726,0.2
21,1.275600531026331,1.2489714861228205,0.2
22,1.247539544916902,1.1868381490882154,0.2
23,1.2162703153974723,1.1800026759427256,0.2
24,1.2027289767539937,1.1538088714889208,0.2
25,1.1864225393190433,1.1372882146485812,0.2
26,1.1685990460256008,1.1728647054802062,0.2
27,1.132043689957464,1.113948923130934,0.2
28,1.111842607328405,1.1431775673521751,0.2
29,1.0994329505565903,1.0901819178883319,0.2
30,1.0832646295662325,1.1382905126242113,0.2
31,1.0664552649902423,1.1075635530561676,0.2
32,1.0297862041683097,1.0606803499279223,0.2
33,1.0346122769473112,1.0342024056075132,0.2
34,0.991015151845223,1.0597428904153914,0.2
35,1.0011642544057358,1.1153710415850135,0.2
36,0.9478773362349465,1.117056656882401,0.2
37,0.9336928090187891,1.0445770146959115,0.2
38,0.9296820975098935,1.054335383220493,0.2
39,0.8885437240775343,1.0053348798714383,0.2
40,0.8881348961310861,1.2431310384061325,0.2
41,0.8326538106845935,1.0752461981710963,0.2
42,0.8332569280844084,1.1518558839540831,0.2
43,0.8161701260436892,1.012166807944862,0.2
44,0.7985145529215248,1.0250189284067504,0.2
45,0.7645860609271764,0.9913045022812189,0.2
46,0.7485096888392383,1.1011655705137402,0.2
47,0.723552808555633,1.0608405136937247,0.2
48,0.709262127495561,1.0097298252332898,0.2
49,0.6873150831429746,1.072195465027974,0.2
50,0.6586925318727943,1.0305350413497205,0.2
51,0.6486585002919142,1.1238258544999267,0.2
52,0.6074550516162244,1.031503391359489,0.2
53,0.5941208944270748,1.0183293569774527,0.2
54,0.5656425065863195,1.112671696390781,0.2
55,0.555048952630053,1.1123253309913954,0.2
56,0.5348943582692072,1.15974449097174,0.2
57,0.42162914558542963,1.0008404144129828,0.2
58,0.36776266133910074,0.9964374366230989,0.2
59,0.3452157345429765,1.0051511224963903,0.2
60,0.3398748181799319,1.011679879501852,0.2
61,0.3401520448829491,1.0222275559814813,0.2
62,0.31747130928707373,1.0352523523475488,0.2
63,0.30189439377391525,1.0334155241232268,0.2
64,0.3026412906837089,1.0327411972727452,0.2
65,0.28896403648154273,1.0409315086472097,0.2
