Epoch,Training Loss,Validation Loss,Alpha
1,4.788642283848354,4.569937542506627,0.8
2,3.8027261802128383,3.5307944910866875,0.8
3,3.029042673110962,2.540749250139509,0.8
4,2.5500513008662633,2.1920108488627843,0.8
5,2.271131770951407,1.9389437913894654,0.8
6,1.97572067124503,1.7786695310047695,0.8
7,1.7471370901380265,1.1894323706626893,0.8
8,1.5727194207055228,1.081418013572693,0.8
9,1.4402923345565797,1.0118137751306806,0.8
10,1.2606899329594203,1.0273174728666032,0.8
11,1.1706156730651855,0.8729156494140625,0.8
12,1.2087958710534232,0.655894250529153,0.8
13,1.0152415224484035,0.6738383804048811,0.8
14,0.9608498964990888,0.6604123813765389,0.8
15,0.896311994109835,0.5697119738374438,0.8
16,0.8486124447413853,0.5466916258846011,0.8
17,0.7616025805473328,0.4663573563098907,0.8
18,0.7509674217019763,0.39577978679112025,0.8
19,0.7357730286461966,0.382308703660965,0.8
20,0.6630722292831965,0.733083838224411,0.8
21,0.6411570004054479,0.38561484387942724,0.8
22,0.621138049023492,0.4322681771857398,0.8
23,0.6667294059480939,0.3832645807947431,0.8
24,0.6072234264441899,0.2724048254745347,0.8
25,0.535625843490873,0.40520723462104796,0.8
26,0.49393512862069267,0.29386947069849284,0.8
27,0.5106949644429343,0.38490590112549916,0.8
28,0.5053916100944792,0.4361443178994315,0.8
29,0.5075064037527357,0.4536702385970524,0.8
30,0.4560032831771033,0.8738439628056117,0.8
31,0.54439828480993,0.3366504315819059,0.8
32,0.5042654433420726,0.2986740721123559,0.8
33,0.4336824872664043,0.2485538953116962,0.8
34,0.4243210937295641,0.30017864257097243,0.8
35,0.4450262563569205,0.4385830856859684,0.8
36,0.43421627708843774,0.24564722095217023,0.8
37,0.3965561866760254,0.29011414285217013,0.8
38,0.39981401690414975,0.20861189897571292,0.8
39,0.3483362202133451,0.21885228540216173,0.8
40,0.325141401376043,0.25120133289269037,0.8
41,0.37071137300559454,0.3333013006619045,0.8
42,0.3750600048473903,0.17420179178672177,0.8
43,0.3000189757772854,0.17914823070168495,0.8
44,0.3557404888527734,0.1675190499850682,0.8
45,0.2777331711990493,0.17875169818954809,0.8
46,0.2673814143453326,0.13885929733514785,0.8
47,0.2601248598524502,0.23100132037486348,0.8
48,0.21457451603242328,0.14141993038356304,0.8
49,0.2475759961775371,0.1263343146070838,0.8
50,0.21828853200588907,0.17476086071027178,0.8
51,0.23518765760319574,0.13672537899443082,0.8
52,0.32163365972893576,0.1631005774651255,0.8
53,0.2559305225099836,0.18486919144966774,0.8
54,0.2842875136860779,0.15517975134508952,0.8
55,0.20311374770743507,0.11077035489891257,0.8
56,0.24186357600348338,0.17057583007429328,0.8
57,0.20179113213505065,0.11452078715498959,0.8
58,0.21518734693527222,0.17718465833791663,0.8
59,0.23393443758998597,0.19705447650381497,0.8
60,0.22179473617247172,0.1479570297524333,0.8
61,0.20378271692565508,0.13757857839976037,0.8
62,0.16553548287068096,0.13188833461276123,0.8
63,0.16605595680219787,0.15693189060049398,0.8
64,0.2101246239883559,0.2225201440708978,0.8
65,0.18820874382342612,0.16647362198148455,0.8
66,0.1636766353888171,0.17812137066253594,0.8
67,0.13393669969269206,0.1252967240821038,0.8
68,0.1287389422633818,0.10746240432241133,0.8
69,0.11804176568984985,0.10570381587105138,0.8
70,0.08225951466177191,0.10342865860355752,0.8
71,0.1168885564165456,0.1090371166622,0.8
72,0.07451564855873585,0.09872465768962034,0.8
73,0.10461619810334273,0.10182225062910999,0.8
74,0.07510234218622958,0.10057305433521313,0.8
75,0.06465105483574526,0.09828478695292558,0.8
76,0.07795035477195467,0.09896260823256203,0.8
77,0.0707008286778416,0.09153080070391298,0.8
78,0.0657942930502551,0.093085809697264,0.8
79,0.0722194345401866,0.09517282737152917,0.8
80,0.06936626546084881,0.1072552983649075,0.8
81,0.0681523614696094,0.09884812393491822,0.8
82,0.05564350634813309,0.09364962591124433,0.8
83,0.06375537897859301,0.10195064857336027,0.8
84,0.0516298399705972,0.10572885052700128,0.8
85,0.07545734521533762,0.10829605229331979,0.8
86,0.07715867635394846,0.09186222794066583,0.8
87,0.060336660274437494,0.09801837340928614,0.8
88,0.08168910371937922,0.11259181917911129,0.8
89,0.05161980693893773,0.105939936278654,0.8
90,0.059532186734889234,0.10115060392501099,0.8
91,0.056343373017651695,0.10685004383059485,0.8
92,0.06472950391471385,0.10429177258961968,0.8
93,0.04944384313587632,0.09905462128642414,0.8
94,0.0518820979233299,0.09736178773455322,0.8
95,0.04624903532011168,0.10139966487352337,0.8
96,0.05778750604284661,0.09813904163560697,0.8
97,0.05590580861483301,0.09532982126942703,0.8
