Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,3.387011716532153,2.1870131470436274,0.0,1.0,1.0,1.0,1.0
2,1.7411022241725478,1.3522758946862332,0.0,1.0,1.0,1.0,1.0
3,1.3377507256907086,2.4852602847786835,0.0,1.0,1.0,1.0,1.0
4,1.1060552616452062,1.1585026714690896,0.0,1.0,1.0,1.0,1.0
5,0.9289517261954241,0.8400484401819318,0.0,1.0,1.0,1.0,1.0
6,0.7907708781403164,0.8976118790548901,0.0,1.0,1.0,1.0,1.0
7,0.6246287964804228,1.2144319598064865,0.0,1.0,1.0,1.0,1.0
8,0.6354573419620825,0.6852241732699926,0.0,1.0,1.0,1.0,1.0
9,0.5357428462006325,1.1321519349896632,0.0,1.0,1.0,1.0,1.0
10,0.4890548250529655,0.4216111801218155,0.0,1.0,1.0,1.0,1.0
11,0.4403901925267175,0.5746275010150532,0.0,1.0,1.0,1.0,1.0
12,0.36100376062961514,0.45769158875526383,0.0,1.0,1.0,1.0,1.0
13,0.3551999724535055,0.5611935029715993,0.0,1.0,1.0,1.0,1.0
14,0.3561815652389859,0.3491734686892393,0.0,1.0,1.0,1.0,1.0
15,0.3013664902296177,0.4771954069130642,0.0,1.0,1.0,1.0,1.0
16,0.24768301587291927,0.7977653677033824,0.0,1.0,1.0,1.0,1.0
17,0.2943452062735031,0.668354270104752,0.0,1.0,1.0,1.0,1.0
18,0.24655327482019054,0.319169317701355,0.0,1.0,1.0,1.0,1.0
19,0.21685829504371382,0.4532239422721918,0.0,1.0,1.0,1.0,1.0
20,0.2077021064063491,0.30248465460270296,0.0,1.0,1.0,1.0,1.0
21,0.21092347679443138,0.5089693457408007,0.0,1.0,1.0,1.0,1.0
22,0.16318663142534884,0.3784408529007504,0.0,1.0,1.0,1.0,1.0
23,0.17165221144380263,0.3171577858738601,0.0,1.0,1.0,1.0,1.0
24,0.18923671314449506,0.27357296320328184,0.0,1.0,1.0,1.0,1.0
25,0.14643292196181623,0.386510887880658,0.0,1.0,1.0,1.0,1.0
26,0.15560207119817998,0.30696650774456385,0.0,1.0,1.0,1.0,1.0
27,0.17366552694245826,0.32246858572024245,0.0,1.0,1.0,1.0,1.0
28,0.14195596072389635,0.3306302012269234,0.0,1.0,1.0,1.0,1.0
