Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,1.9688862110293188,1.9919155556102133,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
2,1.0676237551278847,1.5581859899121662,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
3,0.7610706142214841,0.6946397825729015,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
4,0.5983202300099439,0.4352790117437063,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
5,0.5156022099561469,0.5233239340227703,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
6,0.4538865790810696,0.5479466619186624,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
7,0.40906559766031975,0.4656454353831535,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
8,0.32488609472679536,0.7138373767220697,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
9,0.2852957481821609,0.1965135130164928,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
10,0.30254180857608487,0.2976296629496785,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
11,0.24172968669512937,0.512917892530907,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
12,0.22981851735087327,0.2777395798023357,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
13,0.20684234739909338,0.7334668570479681,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
14,0.18514714993449838,0.2757210951645014,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
15,0.18021095728631628,0.2014168502113154,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
16,0.15478009475005228,0.40941038667116053,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
17,0.14597780950973893,0.17473680463208016,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
18,0.13258766466535107,0.22912985830632754,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
19,0.1470760197183767,0.2593920031735717,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
20,0.14115612180253795,0.20127062212329272,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
21,0.1156069293055077,0.2275060732350793,0.800000011920929,0.09071794152259827,0.20189650356769562,0.4493289589881897,1.0
