Epoch,Training Loss,Validation Loss,Alpha
1,3.025194799712815,2.3987636822056397,1.0
2,2.2150223673326184,2.4742148346925905,1.0
3,1.946919821943912,1.9116544311583354,1.0
4,1.7757301711287174,1.741194585230962,1.0
5,1.6722231329423596,2.061285221139798,1.0
6,1.5935614043505404,1.7185288748816046,1.0
7,1.5120537936375402,1.6288124706732665,1.0
8,1.4356303171337588,1.872970271485014,1.0
9,1.3757705710321197,1.4368398691971265,1.0
10,1.330222744124098,1.5208718411585422,1.0
11,1.2684353752286022,1.46695052516398,1.0
12,1.2114288076680368,1.3268833472466595,1.0
13,1.173666392633428,1.3263562927071337,1.0
14,1.1163396938308996,1.250442630177393,1.0
15,1.0656959015037377,1.3509331885432698,1.0
16,1.0146662722395352,1.284234211082858,1.0
17,0.9665949970327746,1.252387881903124,1.0
18,0.9123272767865845,1.252808889793476,1.0
19,0.8875869264465353,1.5622198606660853,1.0
20,0.8382784237412257,1.265295898102965,1.0
21,0.7813555635706917,1.2159443691138823,1.0
22,0.7366504812739907,1.4288252922876967,1.0
23,0.6845681294408769,1.2206446931000154,1.0
24,0.6315386265672315,1.1701235516845243,1.0
25,0.5962554167234461,1.1788766012765974,1.0
26,0.54157529974171,1.1825312861285284,1.0
27,0.4835443965583572,1.1777297398806867,1.0
28,0.4587354328463839,1.21380733460656,1.0
29,0.4019383155784682,1.2378514501124775,1.0
30,0.3722585173645569,1.312369176854638,1.0
31,0.32566518777328013,1.4854136742846504,1.0
32,0.27592464356990387,1.2602179293857194,1.0
33,0.25320716463614507,1.2678849144755857,1.0
34,0.21797458796288954,1.3639908993119345,1.0
35,0.19017887751313403,1.422880928553836,1.0
36,0.11087276197540823,1.2343242207434788,1.0
37,0.07969223515798596,1.2339933690912437,1.0
38,0.06446920295796937,1.2435949967481703,1.0
39,0.06017860592737872,1.241152952322785,1.0
40,0.05455054186713633,1.2583826797482855,1.0
41,0.051904442993173115,1.2513615167577854,1.0
42,0.0490985498495439,1.255800500902206,1.0
43,0.04240276107164734,1.2669797755036678,1.0
44,0.03691624729596663,1.2691926684679162,1.0
