Epoch,Training Loss,Validation Loss,Alpha
1,2.9215937434690784,2.384867756778657,0.0
2,2.269355607906561,2.413668713644537,0.0
3,2.0222564392689013,2.164691001957,0.0
4,1.8425843266292392,1.8565704934884115,0.0
5,1.7203250948671271,1.6911021152716033,0.0
6,1.6280684901781732,1.6304726531992408,0.0
7,1.5343828416619625,1.6786036691116413,0.0
8,1.474779831177277,1.479725882957119,0.0
9,1.4173723240797433,1.4373297775603089,0.0
10,1.3561307201210742,1.410832986157602,0.0
11,1.2982943938040608,1.3860859396570016,0.0
12,1.2511379497213513,1.4577703641347235,0.0
13,1.2070263930016163,1.3386149465725683,0.0
14,1.1540547799689607,1.3142260952769773,0.0
15,1.0804235560731739,1.2813076124141354,0.0
16,1.061239104464416,1.31396977502014,0.0
17,0.9953539571212848,1.3809494772506634,0.0
18,0.968429690724268,1.223588803051654,0.0
19,0.9138655364513397,1.3306021038150289,0.0
20,0.845089154873843,1.1893847562879791,0.0
21,0.8053677431575915,1.2219068648303366,0.0
22,0.7613869261055093,1.1981262494444223,0.0
23,0.7158207364419368,1.2314481434085607,0.0
24,0.6711331360939286,1.1940637010866435,0.0
25,0.6275732447027536,1.2558209677641305,0.0
26,0.5860232256781992,1.1525299767549124,0.0
27,0.5363714506956919,1.1606837855895777,0.0
28,0.49541290572488494,1.1937911128186431,0.0
29,0.4482234290445038,1.2425265249781583,0.0
30,0.3920235233625192,1.2125097996901468,0.0
31,0.36063337848760696,1.1654992613804902,0.0
32,0.3069141413528882,1.2643350276959504,0.0
33,0.29938723150816265,1.3230771882683818,0.0
34,0.25540682197553327,1.2806162088329256,0.0
35,0.2408117804071666,1.3326951544634336,0.0
36,0.1983331071690739,1.319714281571473,0.0
37,0.20506002478964666,1.3327876142182276,0.0
38,0.11361913151883019,1.236658157010353,0.0
39,0.08175371689673182,1.233144251854008,0.0
40,0.06868992199760457,1.2317240263154994,0.0
41,0.059268360908742976,1.23797666433594,0.0
42,0.05715320213497933,1.2384047281991748,0.0
43,0.051648161242379566,1.2253949472105317,0.0
44,0.04764501572006348,1.2380975183704137,0.0
45,0.04530618556272921,1.2451400900386391,0.0
46,0.04061328658239224,1.258640816464474,0.0
