Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,4.108838878359113,3.451533167702811,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
2,2.2816477026258197,1.5173710107803344,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
3,1.6690720626286097,1.2348211867468697,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
4,1.3182788337979998,0.9465738126209804,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
5,1.1517494235719954,0.7777581564017705,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
6,1.012664064339229,0.7051833016531808,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
7,0.9261290209633963,0.6256639497620718,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
8,0.8488060253007071,0.5280329014573778,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
9,0.7209729560783931,0.4947536936828068,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
10,0.7194392349038805,0.48293658580098836,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
11,0.6483702387128557,0.4250807932444981,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
12,0.6746962747403553,0.42479478759425027,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
13,0.6039770867143358,0.4470941892692021,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
14,0.5784935495683126,0.4628249900681632,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
15,0.6343749897820609,0.36149048592363087,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
16,0.5425648408276694,0.3759549698659352,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
17,0.49868277992521015,0.3019850615944181,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
18,0.5086359190089362,0.31970794392483576,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
19,0.45411008255822316,0.29670431379761014,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
20,0.4500205431665693,0.28583871360336033,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
21,0.41639592732701985,0.33711551704577036,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
22,0.4171086519956589,0.268593268096447,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
23,0.3401552668639592,0.2689796503101076,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
