Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,4.836721263613019,4.559651824406215,0.0,1.0,1.0,1.0,1.0
2,2.76174738747733,1.9131950412477765,0.0,1.0,1.0,1.0,1.0
3,2.028775191307068,1.4185533199991498,0.0,1.0,1.0,1.0,1.0
4,1.676678841454642,1.0778445601463318,0.0,1.0,1.0,1.0,1.0
5,1.3421422549656459,0.9417292867388044,0.0,1.0,1.0,1.0,1.0
6,1.2013510312352862,0.8676482353891645,0.0,1.0,1.0,1.0,1.0
7,1.103751686641148,0.933240590776716,0.0,1.0,1.0,1.0,1.0
8,0.9743144205638341,0.6542749081339155,0.0,1.0,1.0,1.0,1.0
9,1.0041278788021633,0.6963295306478228,0.0,1.0,1.0,1.0,1.0
10,0.8641029400484902,0.7045968685831342,0.0,1.0,1.0,1.0,1.0
11,0.7973660188061851,0.49945980863911765,0.0,1.0,1.0,1.0,1.0
12,0.7565216830798558,0.4684963481766837,0.0,1.0,1.0,1.0,1.0
13,0.7699837914534977,0.5515427625605038,0.0,1.0,1.0,1.0,1.0
14,0.6740537711552211,0.4219163975545338,0.0,1.0,1.0,1.0,1.0
15,0.6115524692194803,0.4877142995595932,0.0,1.0,1.0,1.0,1.0
16,0.6079653986862728,0.43478142682995113,0.0,1.0,1.0,1.0,1.0
17,0.561049714258739,0.8973876748766217,0.0,1.0,1.0,1.0,1.0
18,0.5317053318023681,0.38110358736344746,0.0,1.0,1.0,1.0,1.0
19,0.4696176558732986,0.3310701393655368,0.0,1.0,1.0,1.0,1.0
20,0.48451177605560847,0.32729088962078096,0.0,1.0,1.0,1.0,1.0
21,0.5147143478904451,0.3242759244782584,0.0,1.0,1.0,1.0,1.0
22,0.462253617814609,0.30414468720555304,0.0,1.0,1.0,1.0,1.0
23,0.4626185838665281,0.38313951811620167,0.0,1.0,1.0,1.0,1.0
24,0.4172585014786039,0.27720962773476326,0.0,1.0,1.0,1.0,1.0
25,0.41208125991480693,0.2684966004320553,0.0,1.0,1.0,1.0,1.0
26,0.3898261508771351,0.28942505493760107,0.0,1.0,1.0,1.0,1.0
27,0.41323268243244715,0.24479046655552728,0.0,1.0,1.0,1.0,1.0
28,0.32605126255324907,0.24000096496726786,0.0,1.0,1.0,1.0,1.0
29,0.3606101427759443,0.2352716801421983,0.0,1.0,1.0,1.0,1.0
30,0.29851736447640825,0.24374385923147202,0.0,1.0,1.0,1.0,1.0
31,0.28653264343738555,0.2362665987440518,0.0,1.0,1.0,1.0,1.0
32,0.2942834394318717,0.2569020001483815,0.0,1.0,1.0,1.0,1.0
33,0.3115102306008339,0.2942195882754666,0.0,1.0,1.0,1.0,1.0
34,0.2638010644486972,0.23987195624836855,0.0,1.0,1.0,1.0,1.0
35,0.34006134356771195,0.23230446779302188,0.0,1.0,1.0,1.0,1.0
36,0.2852607798363481,0.23675444264497075,0.0,1.0,1.0,1.0,1.0
37,0.3381403486643519,0.28685683618698804,0.0,1.0,1.0,1.0,1.0
38,0.26959237690482823,0.23580511909510407,0.0,1.0,1.0,1.0,1.0
39,0.25048112379653115,0.3328753909894398,0.0,1.0,1.0,1.0,1.0
40,0.20177170698131833,0.2333612865635327,0.0,1.0,1.0,1.0,1.0
41,0.2787648394703865,0.2905329148684229,0.0,1.0,1.0,1.0,1.0
42,0.2632245483142989,0.24064156429043837,0.0,1.0,1.0,1.0,1.0
43,0.26019131977643284,0.24403664320707322,0.0,1.0,1.0,1.0,1.0
44,0.254107204079628,0.26601182342107804,0.0,1.0,1.0,1.0,1.0
45,0.269483352878264,0.27747682463377715,0.0,1.0,1.0,1.0,1.0
46,0.2392144082912377,0.2116349782794714,0.0,1.0,1.0,1.0,1.0
