Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,3.1895971400397163,2.751309313092913,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
2,1.6964308500289917,1.1806645035743712,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
3,1.2535500577517917,0.8964330911636352,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
4,1.0385050637381417,0.6768851016248976,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
5,0.8140117483479636,0.5416733775820051,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
6,0.7473870575428009,0.6012448004313877,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
7,0.738516491651535,0.4965215457337243,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
8,0.648579307113375,0.41122003282819475,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
9,0.6129541533333914,0.4476520223276956,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
10,0.5225613721779414,0.3647116631269455,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
11,0.5403614231518337,0.39501890327249256,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
12,0.47873958689825874,0.35509201671395985,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
13,0.48587037793227605,0.28311109585421423,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
14,0.4205875473363059,0.2895682794707162,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
15,0.4577778620379312,0.3050862410238811,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
16,0.3653528141123908,0.24574303733451025,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
17,0.39078075289726255,0.3152956213269915,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
18,0.3512302539178303,0.22486657915370806,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
19,0.3577568684305463,0.29005186132022315,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
20,0.38805025560515266,0.26390643417835236,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
21,0.292722772700446,0.2008367772613253,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
22,0.2785400982413973,0.22923757966075625,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
23,0.2601341026169913,0.21014157938105718,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
24,0.27139250763825007,0.19301150749836649,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
25,0.2785117792231696,0.2724935431565557,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
26,0.2608434110879898,0.22019601709076336,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
27,0.23016191763537272,0.22587229279535156,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
28,0.24977643723998752,0.2340081798178809,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
29,0.23825267276593617,0.193011431821755,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
30,0.21593104537044253,0.2523445008588689,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
31,0.1986535478915487,0.2071236698755196,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
32,0.2600042805075645,0.1550330014633281,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
33,0.2110923527606896,0.21170931607484816,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
34,0.23639943993517332,0.17536934603537832,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
35,0.18065563291311265,0.19571547178285462,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
36,0.2225815013051033,0.22765759729913304,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
37,0.20356768763491084,0.24887466220451251,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
38,0.195971635303327,0.16607343086174556,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
39,0.19217410130160195,0.17201346371855056,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
40,0.19566098409039634,0.1691424896940589,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
41,0.18936538100242614,0.2166182958653995,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
42,0.16982286455375808,0.16519823518714735,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
43,0.13593920000961848,0.16508767240281616,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
44,0.11594604977539608,0.11935589856335095,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
45,0.10003178050475461,0.11157528080844453,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
46,0.08025866273258414,0.10662322616470711,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
47,0.08071704682494912,0.11139201468655041,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
48,0.0686501641358648,0.10906208600582822,0.5,0.22313016653060913,0.3678794801235199,0.6065306663513184,1.0
