Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,1.696044489041271,2.0386266172332252,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
2,1.1832062330021955,1.5756303347997218,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
3,1.1144278341491751,1.7085275714029402,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
4,1.0575414699996077,1.0691161223705983,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
5,1.0035629758498812,0.9688355573671776,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
6,0.9584732429693209,1.1689332863628463,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
7,0.9311420547482151,0.8786246272541532,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
8,0.8980227684814658,1.1576596174464129,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
9,0.867847216809356,0.8958817609404558,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
10,0.8399365810339883,0.874393320223629,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
11,0.8128832913685164,1.2612010166549044,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
12,0.7959187670842113,0.7651180599959905,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
13,0.7642569695943154,0.9415816297667139,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
14,0.739469181471223,1.0536902651890812,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
15,0.7228527883155234,0.8120619094611814,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
16,0.6793200107628867,1.2494184760839346,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
17,0.6723408124990912,0.9290341936901911,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
18,0.648780862557008,0.7188534244594958,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
19,0.6184842734528868,0.7908297643165461,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
20,0.5968715766532309,0.785070917250326,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
21,0.5848279278850396,0.774743596279381,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
22,0.5479305574057887,0.8192975636096609,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
23,0.5211588878359571,0.8195667470361563,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
24,0.49637186562254926,0.6961150525400303,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
25,0.48100436483853615,0.7625496109460024,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
26,0.45087958717306187,0.8413328380392702,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
27,0.4285397131571034,0.8717659645832625,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
28,0.40342505286203934,0.7693327899347215,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
29,0.379898478320781,0.763299981919711,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
30,0.3714415072494705,0.7892244649213432,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
31,0.3281079320949596,0.8023331887369988,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
32,0.3429011873050824,0.8725751600909553,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
33,0.31149480736895696,0.8561450369006035,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
34,0.28725120450226255,0.917780521582037,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
35,0.2689263768144102,0.8097241660892563,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
36,0.18217838098038763,0.7986886576318101,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
37,0.1478510835276754,0.79483758803182,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
38,0.1330557023268818,0.8259267131204173,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
39,0.12606536208233177,0.8463613632441367,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
40,0.11467269896810887,0.8899639856895344,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
41,0.10840098961137686,0.920877827718954,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
42,0.10241117452165024,0.9321644372438025,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
43,0.10090664126003948,0.9749603146474634,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
44,0.09275008514273486,0.9782168990963658,1.0,0.049787066876888275,0.1353352814912796,0.3678794801235199,1.0
