Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,6.397589778900146,4.752721302849906,0.0,1.0,1.0,1.0,1.0
2,4.277036414827619,2.958085686819894,0.0,1.0,1.0,1.0,1.0
3,3.263728727613177,2.2195813008717127,0.0,1.0,1.0,1.0,1.0
4,2.8005464826311384,1.856379110472543,0.0,1.0,1.0,1.0,1.0
5,2.302695754596165,1.5274217401232038,0.0,1.0,1.0,1.0,1.0
6,2.227534600666591,1.3320204530443465,0.0,1.0,1.0,1.0,1.0
7,1.869103533881051,1.1409253920827593,0.0,1.0,1.0,1.0,1.0
8,1.7643218551363264,0.9456558440412793,0.0,1.0,1.0,1.0,1.0
9,1.5373065727097648,0.8937989320073809,0.0,1.0,1.0,1.0,1.0
10,1.494302032675062,0.8078580839293343,0.0,1.0,1.0,1.0,1.0
11,1.3440304977553232,0.6783183029719762,0.0,1.0,1.0,1.0,1.0
12,1.1975848078727722,0.5946806703295027,0.0,1.0,1.0,1.0,1.0
13,1.101838379246848,0.5638440489768982,0.0,1.0,1.0,1.0,1.0
14,0.981564622265952,0.4575646140745708,0.0,1.0,1.0,1.0,1.0
15,1.0587243897574288,0.5139736618314471,0.0,1.0,1.0,1.0,1.0
16,1.1261135177952903,0.43223045681204114,0.0,1.0,1.0,1.0,1.0
17,0.9608192324638367,0.4659192932503564,0.0,1.0,1.0,1.0,1.0
18,0.8582819589546749,0.4728119615997587,0.0,1.0,1.0,1.0,1.0
19,0.815722382920129,0.379874278817858,0.0,1.0,1.0,1.0,1.0
20,0.8300838538578579,0.34924284113304954,0.0,1.0,1.0,1.0,1.0
21,0.9049087933131627,0.41145796605518886,0.0,1.0,1.0,1.0,1.0
22,0.7353440838200705,0.3465414702892303,0.0,1.0,1.0,1.0,1.0
23,0.7957937547138759,0.3201647422143391,0.0,1.0,1.0,1.0,1.0
24,0.857166908468519,0.3423238469021661,0.0,1.0,1.0,1.0,1.0
25,0.699000711951937,0.3172686559813363,0.0,1.0,1.0,1.0,1.0
26,0.6356415518692562,0.32302043374095646,0.0,1.0,1.0,1.0,1.0
27,0.6444825478962489,0.28643007927707265,0.0,1.0,1.0,1.0,1.0
28,0.6567965831075396,0.27986309762511935,0.0,1.0,1.0,1.0,1.0
29,0.6349280859742846,0.3801689414041383,0.0,1.0,1.0,1.0,1.0
30,0.6859801254102162,0.314133129801069,0.0,1.0,1.0,1.0,1.0
31,0.5327975102833339,0.3243766572858606,0.0,1.0,1.0,1.0,1.0
32,0.5790643385478429,0.32060945300119265,0.0,1.0,1.0,1.0,1.0
33,0.5696334251335688,0.2512657697711672,0.0,1.0,1.0,1.0,1.0
34,0.535126371043069,0.2365941183907645,0.0,1.0,1.0,1.0,1.0
35,0.4902645809309823,0.21624744066170284,0.0,1.0,1.0,1.0,1.0
36,0.5327210911682674,0.21904086268373898,0.0,1.0,1.0,1.0,1.0
37,0.49364956745079586,0.39438702421528954,0.0,1.0,1.0,1.0,1.0
38,0.5443932116031647,0.26144689992070197,0.0,1.0,1.0,1.0,1.0
39,0.5053668805531093,0.2700318207166025,0.0,1.0,1.0,1.0,1.0
40,0.4776766874960491,0.1890655653817313,0.0,1.0,1.0,1.0,1.0
41,0.5581665681941169,0.40562223217317034,0.0,1.0,1.0,1.0,1.0
42,0.5937848389148712,0.3930894073631082,0.0,1.0,1.0,1.0,1.0
43,0.3822104207106999,0.22476001839552606,0.0,1.0,1.0,1.0,1.0
44,0.442964254958289,0.2958176395722798,0.0,1.0,1.0,1.0,1.0
45,0.392347725374358,0.20672249040965524,0.0,1.0,1.0,1.0,1.0
46,0.34350575102227077,0.22054176149623736,0.0,1.0,1.0,1.0,1.0
47,0.4020340374537877,0.23751698306628635,0.0,1.0,1.0,1.0,1.0
48,0.3929819779736655,0.2711906698665449,0.0,1.0,1.0,1.0,1.0
49,0.38372514822653364,0.2039323073944875,0.0,1.0,1.0,1.0,1.0
50,0.40977911821433477,0.21585388401789324,0.0,1.0,1.0,1.0,1.0
51,0.36023763843945095,0.21785165667533873,0.0,1.0,1.0,1.0,1.0
52,0.3011764775429453,0.16898593061736653,0.0,1.0,1.0,1.0,1.0
