Epoch,Training Loss,Validation Loss,Alpha,Lambda Weight Lvl 1,Lambda Weight Lvl 2,Lambda Weight Lvl 3,Lambda Weight Lvl 4
1,5.199008294514248,3.8100883279527937,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
2,3.468820640019008,2.5826382432665143,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
3,2.64557215486254,1.947547149658203,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
4,2.2236636706760953,1.526656436920166,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
5,1.9806251628058298,1.30224107333592,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
6,1.7998344319207327,1.1739109584263392,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
7,1.5606970752988543,0.9093329863888877,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
8,1.3606100933892387,0.8295648217201232,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
9,1.2694310767310006,0.6692227482795715,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
10,1.309609569822039,0.7215178549289704,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
11,1.0560744064194816,0.7207268936293466,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
12,1.1811749611582074,0.5131108654396874,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
13,0.9268833126340593,0.5549752933638437,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
14,0.9210044826780047,0.44702433347702025,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
15,0.8361419269016811,0.4194233566522598,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
16,0.7687313428946904,0.367348684157644,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
17,0.7874310118811471,0.3012146489960807,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
18,0.7380991348198482,0.31258180567196436,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
19,0.6339240568024772,0.28010219016245436,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
20,0.712842983007431,0.3021292935524668,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
21,0.6422241960253035,0.2776299606476511,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
22,0.6813963779381343,0.26153113512056214,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
23,0.5868990668228694,0.2817014127969742,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
24,0.6367456674575805,0.2822192030293601,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
25,0.42636171749659946,0.2794477015733719,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
26,0.5355404789958681,0.2628517189196178,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
27,0.5238984461341586,0.2308289752474853,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
28,0.47581189913409094,0.29036061678613934,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
29,0.5671007999352047,0.28928200410945076,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
30,0.4743928006717137,0.2741991109081677,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
31,0.449370048727308,0.2420393544648375,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
32,0.46689780141626086,0.2385942236653396,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
33,0.40477361508778165,0.24472647671188627,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
34,0.3708918584244592,0.18272341644125326,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
35,0.41531718756471364,0.15928746908903121,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
36,0.4293875238725117,0.2765000500849315,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
37,0.44517240226268767,0.19851335350956237,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
38,0.4210990650313241,0.169742066519601,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
39,0.36642067219529834,0.20825809304203305,0.20000000298023224,0.5488116145133972,0.6703200340270996,0.8187307715415955,1.0
